# Simulation 1 (Up to date)
# 324 data points written for 58 variables.
#
# Tempo (s),Altitude (m),Altitude above sea level (m),Velocidade vertical (m/s),Velocidade total (m/s),Aceleração vertical (m/s²),Aceleração total (m/s²),Posição a Este do lançamento (m),Posição Norte do lançamento (m),Distância lateral (m),Direção lateral (°),Velocidade lateral (m/s),Aceleração lateral (m/s²),Latitude (° N),Longitude (° E),Ângulo de ataque (°),Taxa de rotação (°/s),Taxa de arremesso (°/s),Taxa de guinada (°/s),Orientação vertical (zênite) (°),Orientação lateral (azimute) (°),Massa. (g),Massa do propelente (g),Momento de inércia longitudinal (kg·m²),Momento de inércia de rotação (kg·m²),Aceleração gravitacional (m/s²),Localização do CP (cm),Localização do CG (cm),Calibres da margem de estabilidade (​),Impulso (N),Thrust-to-weight ratio (​),Força de arrasto (N),Coeficiente de arrasto (​),Coeficiente de arrasto de atrito (​),Coeficiente de arrasto de pressão (​),Coeficiente de arrasto de base (​),Coeficiente de arrasto axial (​),Coeficiente de força normal (​),Coeficiente de momento de Pitch (​),Guinada coeficiente de momento (​),Coeficiente de força lateral (​),Coeficiente do momento de rotação (​),Coeficiente forçado de rotação (​),Coeficiente de amortecimento de rotação (​),Coeficiente de arremesso de amortecimento (​),Velocidade do vento (m/s),Wind direction (°),Temperatura do ar (°C),Pressão do ar (mbar),Air density (g/cm³),Velocidade do som (m/s),Número de Mach (​),Número de Reynolds (​),Comprimento de referência (cm),Área de referência (cm²),Passo de tempo de simulação (s),Tempo de computação (s),Aceleração de Coriolis (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,90,0,0,0,90,0,58.869,16.35,4.079e-4,9.197e-6,9.806,NaN,18.193,NaN,0,0,0,0.759,0.566,0.073,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.12,90,15,1013.25,0.001,340.389,0.006,4.521e4,2.5,4.909,0.01,0.002,0
0.01,0,0,0,0,0,0,0,0,0,0,0,0,45,0,90,0,0,0,90,0,58.866,16.346,4.079e-4,9.197e-6,9.806,NaN,18.193,NaN,0.125,0.216,0,0.761,0.568,0.073,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.093,90,15,1013.25,0.001,340.389,0.006,4.462e4,2.5,4.909,0.01,0.003,0
0.02,0,0,0,0,0,0,0,0,0,0,0,0,45,0,90,0,0,0,90,0,58.862,16.343,4.079e-4,9.197e-6,9.806,NaN,18.192,NaN,0.25,0.433,0,0.763,0.57,0.073,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.065,90,15,1013.25,0.001,340.389,0.006,4.403e4,2.5,4.909,0.01,0.003,0
0.03,0,0,0,0,0,0,0,0,0,0,0,0,45,0,90,0,0,0,90,0,58.858,16.339,4.078e-4,9.197e-6,9.806,NaN,18.192,NaN,0.375,0.649,0,0.766,0.572,0.073,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.038,90,15,1013.25,0.001,340.389,0.006,4.345e4,2.5,4.909,0.011,0.003,0
0.041,0,0,0,0,0,0,0,0,0,0,0,0,45,0,90,0,0,0,90,0,58.854,16.335,4.078e-4,9.196e-6,9.806,NaN,18.191,NaN,0.512,0.887,0,0.768,0.575,0.073,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.007,90,15,1013.25,0.001,340.389,0.006,4.28e4,2.5,4.909,0.01,0.004,0
0.051,6.874e-5,6.874e-5,0.022,0.022,5.232,5.233,-3.82e-6,0,3.82e-6,270,9.526e-4,0.113,45,0,89.35,0,0,0,90,0,58.836,16.316,4.077e-4,9.196e-6,9.806,NaN,18.189,NaN,0.885,1.534,0,0.771,0.577,0.073,0.12,2.806e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.982,90,15,1013.25,0.001,340.389,0.006,4.225e4,2.5,4.909,0.01,0.004,0
0.061,6.607e-4,6.607e-4,0.107,0.107,11.575,11.576,-1.9e-5,0,1.9e-5,270,0.002,0.113,45,0,86.913,0,0,0,90,0,58.817,16.298,4.076e-4,9.195e-6,9.806,NaN,18.186,NaN,1.258,2.18,3.451e-7,0.771,0.577,0.073,0.12,2.934e-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.977,90,15,1013.25,0.001,340.389,0.006,4.217e4,2.5,4.909,0.01,0.005,0
0.071,0.002,0.002,0.254,0.254,17.922,17.922,-4.545e-5,0,4.545e-5,270,0.003,0.113,45,0,82.649,0,0,0,90,0,58.798,16.279,4.074e-4,9.194e-6,9.806,NaN,18.184,NaN,1.63,2.828,4.479e-6,0.77,0.577,0.073,0.12,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.972,90,15,1013.25,0.001,340.389,0.006,4.233e4,2.5,4.909,0.01,0.005,0
0.081,0.006,0.006,0.465,0.465,24.273,24.273,-8.326e-5,0,8.326e-5,270,0.004,0.116,45,0,76.672,0,0,0,90,0,58.78,16.26,4.073e-4,9.193e-6,9.806,NaN,18.181,NaN,2.003,3.475,2.563e-5,0.767,0.574,0.073,0.12,0.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.967,90,15,1013.249,0.001,340.389,0.006,4.301e4,2.5,4.909,0.003,0.006,0
0.084,0.007,0.007,0.541,0.541,26.178,26.179,-9.686e-5,0,9.686e-5,270,0.005,0.118,45,0,74.586,0,0,0,90,0,58.774,16.255,4.073e-4,9.193e-6,9.806,NaN,18.18,NaN,2.115,3.67,3.925e-5,0.766,0.573,0.073,0.12,0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.966,90,15,1013.249,0.001,340.389,0.006,4.337e4,2.5,4.909,0.005,0.006,0
0.089,0.01,0.01,0.667,0.667,30.186,30.186,-1.192e-4,0,1.192e-4,270,0.005,0.121,45,0,71.177,0,0,0,90,0,58.753,16.234,4.071e-4,9.192e-6,9.806,NaN,18.177,NaN,2.35,4.078,7.059e-5,0.763,0.57,0.073,0.12,0.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.963,90,15,1013.249,0.001,340.389,0.006,4.411e4,2.5,4.909,0.007,0.007,0
0.095,0.015,0.015,0.891,0.892,36.201,36.202,-1.574e-4,0,1.574e-4,270,0.006,0.129,45,0,65.473,0,0,0,90,0,58.722,16.203,4.069e-4,9.191e-6,9.806,NaN,18.173,NaN,2.702,4.692,1.548e-4,0.757,0.564,0.073,0.12,0.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96,90,15,1013.248,0.001,340.389,0.006,4.579e4,2.5,4.909,0.01,0.007,0
# Event LIFTOFF occurred at t=0.105 seconds
0.105,0.026,0.026,1.298,1.298,45.123,45.123,-2.25e-4,0,2.25e-4,270,0.007,0,45,0,56.165,0,0,0,90,0,58.676,16.157,4.066e-4,9.189e-6,9.806,NaN,18.167,NaN,3.223,5.602,4.101e-4,0.743,0.551,0.072,0.12,0.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944,90,15,1013.247,0.001,340.389,0.007,4.971e4,2.5,4.909,0.01,0.007,0
0.115,0.042,0.042,1.794,1.794,54.055,54.055,-2.996e-4,0,2.996e-4,270,0.007,0,45,0,46.809,0,0,0,90,0,58.63,16.111,4.062e-4,9.187e-6,9.806,NaN,18.16,NaN,3.745,6.514,8.962e-4,0.724,0.533,0.071,0.12,0.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.919,90,15,1013.245,0.001,340.389,0.008,5.589e4,2.5,4.909,0.012,0.008,0
0.127,0.067,0.067,2.491,2.491,64.561,64.561,-3.873e-4,0,3.873e-4,270,0.007,0,45,0,37.059,0,0,0,90,0,58.576,16.057,4.059e-4,9.185e-6,9.806,NaN,18.153,NaN,4.358,7.587,0.002,0.698,0.508,0.07,0.12,0.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.889,90,15,1013.242,0.001,340.389,0.009,6.655e4,2.5,4.909,0.01,0.008,0
0.137,0.095,0.095,3.19,3.19,75.319,75.319,-4.619e-4,0,4.619e-4,270,0.007,0,45,-5.882e-9,30.183,0,0,0,90,0,58.497,15.977,4.053e-4,9.182e-6,9.806,NaN,18.142,NaN,4.983,8.686,0.003,0.675,0.486,0.069,0.12,0.744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.863,90,14.999,1013.239,0.001,340.389,0.011,7.869e4,2.5,4.909,0.01,0.009,0
0.147,0.131,0.131,3.997,3.997,86.1,86.1,-5.365e-4,0,5.365e-4,270,0.007,0,45,-6.833e-9,24.598,0,0,0,90,0,58.418,15.898,4.047e-4,9.179e-6,9.806,NaN,18.131,NaN,5.607,9.788,0.005,0.652,0.464,0.068,0.12,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.837,90,14.999,1013.235,0.001,340.388,0.013,9.374e4,2.5,4.909,0.01,0.009,0
0.157,0.175,0.175,4.912,4.912,96.902,96.902,-6.111e-4,0,6.111e-4,270,0.007,0,45,-7.783e-9,20.263,0,0,0,90,0,58.338,15.819,4.042e-4,9.175e-6,9.806,NaN,18.12,NaN,6.232,10.893,0.007,0.631,0.444,0.067,0.12,0.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.821,90,14.999,1013.229,0.001,340.388,0.015,1.116e5,2.5,4.909,0.009,0.01,0
0.166,0.224,0.224,5.828,5.828,106.642,106.642,-6.783e-4,0,6.783e-4,270,0.007,0,45,-8.638e-9,17.183,0,0,0,90,0,58.267,15.748,4.037e-4,9.173e-6,9.806,NaN,18.11,NaN,6.794,11.891,0.009,0.613,0.427,0.066,0.12,0.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81,90,14.999,1013.224,0.001,340.388,0.018,1.301e5,2.5,4.909,0.01,0.01,0
0.176,0.287,0.287,6.955,6.955,118.675,118.675,-7.529e-4,0,7.529e-4,270,0.007,0,45,-9.588e-9,14.432,0,0,0,90,0,58.157,15.638,4.029e-4,9.168e-6,9.806,NaN,18.094,NaN,7.484,13.123,0.012,0.596,0.41,0.066,0.12,0.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.797,90,14.998,1013.216,0.001,340.388,0.021,1.531e5,2.5,4.909,0.01,0.01,0
0.186,0.363,0.363,8.202,8.202,130.745,130.745,-8.275e-4,0,8.275e-4,270,0.007,0,45,-1.054e-8,12.226,0,0,0,90,0,58.048,15.529,4.021e-4,9.164e-6,9.806,NaN,18.079,NaN,8.174,14.36,0.015,0.58,0.395,0.065,0.12,0.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.785,90,14.998,1013.207,0.001,340.387,0.025,1.789e5,2.5,4.909,0.006,0.011,0
0.192,0.415,0.415,9.008,9.008,138.004,138.004,-8.723e-4,0,8.723e-4,270,0.007,0,45,-1.111e-8,11.115,0,0,0,90,0,57.982,15.463,4.016e-4,9.161e-6,9.806,NaN,18.069,NaN,8.588,15.104,0.018,0.572,0.387,0.065,0.12,0.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.777,90,14.997,1013.201,0.001,340.387,0.027,1.957e5,2.5,4.909,0.009,0.011,0
0.201,0.501,0.501,10.286,10.286,146.069,146.069,-9.394e-4,0,9.394e-4,270,0.007,0,45,-1.196e-8,9.709,0,0,0,90,0,57.868,15.349,4.008e-4,9.156e-6,9.806,NaN,18.053,NaN,9.042,15.934,0.022,0.56,0.375,0.064,0.12,0.662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.767,90,14.997,1013.191,0.001,340.387,0.031,2.225e5,2.5,4.909,0.005,0.012,0
0.206,0.555,0.555,11.028,11.028,150.559,150.559,-9.767e-4,0,9.767e-4,270,0.007,0,45,-1.244e-8,9.073,0,0,0,90,0,57.804,15.285,4.003e-4,9.154e-6,9.806,NaN,18.044,NaN,9.294,16.396,0.024,0.554,0.369,0.064,0.12,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.769,90,14.996,1013.185,0.001,340.387,0.033,2.381e5,2.5,4.909,0.008,0.012,0
0.214,0.642,0.642,12.169,12.169,153.602,153.602,-0.001,0,0.001,270,0.007,0,45,-1.315e-8,8.243,0,0,0,90,0,57.703,15.184,3.996e-4,9.15e-6,9.806,NaN,18.03,NaN,9.458,16.714,0.028,0.545,0.361,0.064,0.12,0.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.77,90,14.996,1013.175,0.001,340.386,0.036,2.622e5,2.5,4.909,0.008,0.012,0
0.222,0.747,0.747,13.445,13.445,156.936,156.936,-0.001,0,0.001,270,0.007,0,45,-1.393e-8,7.477,0,0,0,90,0,57.592,15.072,3.988e-4,9.145e-6,9.806,NaN,18.014,NaN,9.637,17.063,0.034,0.542,0.358,0.064,0.12,0.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.772,90,14.995,1013.162,0.001,340.386,0.04,2.891e5,2.5,4.909,0.004,0.013,0
0.226,0.806,0.806,14.12,14.12,158.672,158.672,-0.001,0,0.001,270,0.007,0,45,-1.434e-8,7.127,0,0,0,90,0,57.534,15.014,3.984e-4,9.143e-6,9.806,NaN,18.005,NaN,9.73,17.246,0.037,0.542,0.358,0.064,0.12,0.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.773,90,14.995,1013.155,0.001,340.386,0.042,3.034e5,2.5,4.909,0.006,0.013,0
0.232,0.9,0.9,15.108,15.108,148.943,148.943,-0.001,0,0.001,270,0.007,0,45,-1.495e-8,6.671,0,0,0,90,0,57.449,14.93,3.977e-4,9.139e-6,9.806,NaN,17.993,NaN,9.162,16.262,0.042,0.542,0.358,0.064,0.12,0.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.774,90,14.994,1013.144,0.001,340.385,0.045,3.243e5,2.5,4.909,0.004,0.014,0
0.236,0.955,0.955,15.631,15.631,143.512,143.512,-0.001,0,0.001,270,0.007,0,45,-1.529e-8,6.452,0,0,0,90,0,57.402,14.882,3.974e-4,9.138e-6,9.806,NaN,17.986,NaN,8.845,15.713,0.044,0.542,0.358,0.064,0.12,0.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.775,90,14.994,1013.138,0.001,340.385,0.046,3.354e5,2.5,4.909,0.005,0.014,0
# Event LAUNCHROD occurred at t=0.241 seconds
0.241,1.041,1.041,16.364,16.364,129.437,129.453,-0.001,0,0.001,270,0.007,2.052,45,-1.58e-8,6.17,0,0,0,90,0,57.341,14.821,3.97e-4,9.135e-6,9.806,22.016,17.977,1.616,8.032,14.285,0.048,0.542,0.358,0.063,0.12,0.591,1.445,2.335,-1.087e-4,0,0,0,0,0,1.776,90,14.993,1013.128,0.001,340.385,0.048,3.509e5,2.5,4.909,0.006,0.015,0
0.247,1.135,1.135,17.051,17.051,114.629,114.648,-0.001,0,0.001,270,0.019,2.087,45,-1.675e-8,5.877,0,3.945,1.692e-4,89.989,90.002,57.276,14.757,3.965e-4,9.132e-6,9.806,22.049,17.968,1.632,7.179,12.782,0.052,0.542,0.358,0.063,0.12,0.587,1.369,2.234,4.568e-4,0,0,0,0,4.005e-4,1.778,90,14.993,1013.117,0.001,340.384,0.05,3.655e5,2.5,4.909,0.006,0.015,0
0.253,1.232,1.232,17.653,17.653,99.857,99.879,-0.001,0,0.001,270,0.031,2.064,45,-1.854e-8,5.609,0,8.002,1.281e-4,89.955,90.001,57.228,14.708,3.961e-4,9.13e-6,9.806,22.078,17.961,1.647,6.331,11.281,0.055,0.542,0.358,0.063,0.12,0.584,1.3,2.14,1.94e-4,0,0,0,0,0.002,1.778,90,14.992,1013.105,0.001,340.384,0.052,3.782e5,2.5,4.909,0.005,0.015,0
0.258,1.33,1.33,18.159,18.159,85.456,85.479,-0.002,0,0.002,270,0.042,1.999,45,-2.107e-8,5.362,0,12.035,2.435e-4,89.901,90.001,57.18,14.661,3.958e-4,9.129e-6,9.806,22.106,17.954,1.661,5.505,9.818,0.058,0.542,0.358,0.063,0.12,0.58,1.237,2.051,1.345e-4,0,0,0,0,0.003,1.778,90,14.991,1013.094,0.001,340.384,0.054,3.889e5,2.5,4.909,0.003,0.016,0
0.261,1.384,1.384,18.398,18.398,77.744,77.768,-0.002,0,0.002,270,0.048,1.954,45,-2.274e-8,5.235,0,14.211,1.006e-4,89.862,90.001,57.154,14.635,3.956e-4,9.128e-6,9.806,22.121,17.95,1.668,5.063,9.034,0.059,0.542,0.358,0.063,0.12,0.579,1.205,2.005,1.523e-5,0,0,0,0,0.004,1.778,90,14.991,1013.088,0.001,340.383,0.054,3.94e5,2.5,4.909,0.004,0.016,0
0.265,1.465,1.465,18.725,18.725,71.296,71.321,-0.002,0,0.002,270,0.056,1.86,45,-2.564e-8,5.046,0,17.482,2.699e-4,89.793,90.001,57.127,14.608,3.954e-4,9.126e-6,9.806,22.142,17.946,1.678,4.694,8.379,0.061,0.542,0.358,0.063,0.12,0.577,1.157,1.935,-2.529e-4,0,0,0,0,0.007,1.778,90,14.99,1013.078,0.001,340.383,0.055,4.009e5,2.5,4.909,0.005,0.017,0
0.271,1.567,1.567,19.086,19.086,63.403,63.426,-0.002,0,0.002,270,0.066,1.727,45,-2.981e-8,4.813,0,21.471,9.265e-4,89.688,90.001,57.094,14.574,3.951e-4,9.125e-6,9.806,22.169,17.941,1.691,4.242,7.578,0.063,0.542,0.358,0.063,0.12,0.574,1.099,1.849,-3.727e-4,0,0,0,0,0.009,1.777,90,14.99,1013.066,0.001,340.383,0.056,4.085e5,2.5,4.909,0.006,0.017,0
0.277,1.687,1.687,19.454,19.454,54.21,54.232,-0.003,0,0.003,270,0.076,1.557,45,-3.546e-8,4.537,0,26.052,9.565e-4,89.54,90.001,57.055,14.535,3.948e-4,9.123e-6,9.806,22.201,17.936,1.706,3.717,6.644,0.065,0.542,0.358,0.063,0.12,0.571,1.031,1.745,-4.792e-4,0,0,0,0,0.013,1.777,90,14.989,1013.052,0.001,340.382,0.057,4.163e5,2.5,4.909,0.006,0.018,0
0.283,1.795,1.795,19.748,19.748,52.509,52.526,-0.003,0,0.003,270,0.084,1.337,45,-4.108e-8,4.285,0,30.001,0.001,89.385,90.002,57.027,14.508,3.946e-4,9.122e-6,9.806,22.231,17.932,1.72,3.62,6.473,0.067,0.542,0.358,0.063,0.12,0.568,0.969,1.648,4.813e-4,0,0,0,0,0.017,1.777,90,14.988,1013.039,0.001,340.382,0.058,4.225e5,2.5,4.909,0.006,0.018,0
0.288,1.908,1.908,20.04,20.04,50.76,50.771,-0.004,-5.326e-9,0.004,270,0.091,1.084,45,-4.739e-8,4.013,0,33.933,7.79e-4,89.204,90.002,57,14.48,3.944e-4,9.121e-6,9.806,22.263,17.928,1.734,3.52,6.297,0.069,0.542,0.358,0.063,0.12,0.565,0.902,1.543,-4.641e-4,0,0,0,0,0.022,1.777,90,14.988,1013.026,0.001,340.381,0.059,4.287e5,2.5,4.909,0.006,0.018,0
0.294,2.026,2.026,20.333,20.333,48.944,48.951,-0.004,-8.79e-9,0.004,270,0.096,0.793,45,-5.44e-8,3.717,0,37.842,0.001,88.993,90.002,56.971,14.451,3.942e-4,9.12e-6,9.806,22.299,17.923,1.75,3.416,6.115,0.07,0.542,0.358,0.063,0.12,0.562,0.831,1.428,-3.945e-4,0,0,0,0,0.026,1.776,90,14.987,1013.012,0.001,340.381,0.06,4.349e5,2.5,4.909,0.006,0.019,0
0.3,2.152,2.152,20.628,20.629,47.037,47.04,-0.005,-1.394e-8,0.005,270,0.1,0.463,45,-6.212e-8,3.394,0,41.723,0.002,88.748,90.002,56.94,14.421,3.94e-4,9.119e-6,9.806,22.338,17.919,1.768,3.307,5.923,0.072,0.542,0.358,0.063,0.12,0.559,0.754,1.302,-2.165e-4,0,0,0,0,0.031,1.776,90,14.986,1012.998,0.001,340.38,0.061,4.412e5,2.5,4.909,0.006,0.019,0
0.306,2.273,2.273,20.896,20.896,45.241,45.241,-0.005,-2.051e-8,0.005,270,0.102,0.147,45,-6.96e-8,3.103,0,45.145,0.002,88.497,90.002,56.912,14.392,3.938e-4,9.118e-6,9.806,22.374,17.915,1.784,3.205,5.743,0.073,0.542,0.358,0.063,0.12,0.556,0.685,1.187,4.457e-4,0,0,0,0,0.035,1.786,90,14.985,1012.983,0.001,340.38,0.062,4.469e5,2.5,4.909,0.007,0.02,0
0.313,2.42,2.42,21.21,21.21,44.354,44.355,-0.006,-3.117e-8,0.006,270,0.102,0.297,45,-7.871e-8,2.737,0,48.961,0.001,88.166,90.001,56.881,14.362,3.935e-4,9.116e-6,9.806,22.42,17.91,1.804,3.155,5.656,0.075,0.542,0.358,0.063,0.121,0.553,0.6,1.043,-8.602e-5,0,0,0,0,0.04,1.797,90,14.984,1012.966,0.001,340.379,0.063,4.536e5,2.5,4.909,0.008,0.02,0
0.321,2.586,2.586,21.549,21.55,43.369,43.377,-0.007,-4.669e-8,0.007,270,0.097,0.823,45,-8.854e-8,2.315,0,52.7,0.002,87.772,90.001,56.848,14.329,3.933e-4,9.115e-6,9.806,22.474,17.905,1.827,3.1,5.56,0.077,0.542,0.358,0.063,0.121,0.55,0.503,0.875,-3.535e-4,0,0,0,0,0.045,1.809,90,14.983,1012.947,0.001,340.379,0.064,4.608e5,2.5,4.909,0.009,0.021,0
0.33,2.78,2.78,21.932,21.932,42.223,42.248,-0.008,-7.031e-8,0.008,269.999,0.087,1.468,45,-9.908e-8,1.812,-3.156e-7,56.306,0.003,87.285,90.001,56.809,14.29,3.93e-4,9.114e-6,9.806,22.539,17.899,1.856,3.036,5.45,0.08,0.542,0.358,0.063,0.121,0.547,0.39,0.675,1.767e-4,0,0,0,0,0.05,1.824,90,14.982,1012.924,0.001,340.378,0.065,4.69e5,2.5,4.909,0.011,0.021,0
0.341,3.028,3.028,22.396,22.396,40.773,40.838,-0.009,-1.102e-7,0.009,269.999,0.066,2.309,45,-1.101e-7,1.168,0,59.61,0.007,86.635,90.001,56.761,14.241,3.926e-4,9.112e-6,9.806,22.625,17.892,1.893,2.956,5.311,0.083,0.542,0.358,0.063,0.121,0.544,0.248,0.417,2.745e-4,0,0,0,0,0.053,1.842,90,14.98,1012.895,0.001,340.377,0.066,4.789e5,2.5,4.909,0.01,0.021,0
0.351,3.257,3.257,22.802,22.802,39.443,39.563,-0.009,-1.593e-7,0.009,269.999,0.039,3.085,45,-1.169e-7,0.582,-2.989e-7,61.315,0.013,86.022,90.002,56.717,14.198,3.923e-4,9.11e-6,9.806,22.705,17.886,1.928,2.884,5.185,0.085,0.542,0.358,0.063,0.121,0.543,0.122,0.181,5.117e-5,0,0,0,0,0.054,1.857,90,14.979,1012.868,0.001,340.376,0.067,4.876e5,2.5,4.909,0.015,0.022,0
0.366,3.608,3.608,23.386,23.386,37.411,37.651,-0.009,-2.647e-7,0.009,269.998,0.017,4.241,45,-1.193e-7,0.297,-3.345e-7,-61.325,0.026,85.087,90.002,56.659,14.139,3.919e-4,9.107e-6,9.806,22.745,17.877,1.947,2.776,4.996,0.09,0.542,0.358,0.063,0.121,0.542,0.062,0.172,-1.768e-5,0,0,0,0,-0.052,1.871,90,14.977,1012.827,0.001,340.375,0.069,5.001e5,2.5,4.909,0.023,0.022,0
0.389,4.15,4.15,24.203,24.203,34.306,34.798,-0.008,-5.108e-7,0.008,269.996,0.132,5.83,45,-9.844e-8,1.475,0,-55.402,0.004,83.744,90.002,56.572,14.052,3.912e-4,9.104e-6,9.806,22.584,17.864,1.888,2.613,4.711,0.097,0.542,0.358,0.063,0.121,0.546,0.315,0.635,6.948e-5,0,0,0,0,-0.039,1.892,90,14.973,1012.763,0.001,340.373,0.071,5.177e5,2.5,4.909,0.01,0.023,0
0.399,4.386,4.386,24.529,24.53,32.973,33.59,-0.006,-6.549e-7,0.006,269.994,0.192,6.407,45,-7.847e-8,1.896,-4.466e-7,-50.815,0.004,83.228,90.002,56.534,14.015,3.909e-4,9.102e-6,9.806,22.528,17.859,1.868,2.544,4.589,0.1,0.542,0.358,0.063,0.121,0.548,0.409,0.796,-3.852e-4,0,0,0,0,-0.032,1.901,90,14.971,1012.736,0.001,340.372,0.072,5.247e5,2.5,4.909,0.006,0.023,0
0.405,4.542,4.542,24.735,24.736,32.103,32.805,-0.005,-7.635e-7,0.005,269.991,0.233,6.747,45,-6.137e-8,2.15,-4.47e-7,-47.219,0.005,82.917,90.002,56.51,13.991,3.908e-4,9.101e-6,9.806,22.495,17.855,1.856,2.499,4.51,0.102,0.542,0.358,0.063,0.121,0.549,0.466,0.892,3.304e-4,0,0,0,0,-0.027,1.902,90,14.97,1012.717,0.001,340.371,0.073,5.292e5,2.5,4.909,0.007,0.023,0
0.412,4.706,4.706,24.946,24.948,31.783,32.574,-0.003,-8.889e-7,0.003,269.984,0.279,7.136,45,-3.984e-8,2.387,-3.428e-7,-42.976,0.004,82.619,90.002,56.487,13.968,3.906e-4,9.1e-6,9.806,22.465,17.852,1.845,2.485,4.487,0.104,0.542,0.358,0.063,0.121,0.551,0.52,0.981,-2.444e-4,0,0,0,0,-0.022,1.901,90,14.969,1012.698,0.001,340.37,0.074,5.337e5,2.5,4.909,0.006,0.024,0
0.418,4.854,4.854,25.133,25.135,31.499,32.368,-0.001,-1.011e-6,0.001,269.957,0.322,7.448,45,-1.726e-8,2.57,0,-38.8,0.004,82.378,90.002,56.467,13.948,3.904e-4,9.1e-6,9.806,22.441,17.849,1.837,2.473,4.466,0.106,0.542,0.358,0.063,0.121,0.552,0.562,1.05,2.045e-4,0,0,0,0,-0.018,1.9,90,14.968,1012.681,0.001,340.37,0.074,5.378e5,2.5,4.909,0.005,0.024,0
0.423,4.991,4.991,25.303,25.306,31.242,32.177,5.046e-4,-1.132e-6,5.046e-4,90.129,0.363,7.701,45,6.427e-9,2.712,0,-34.666,0.003,82.178,90.001,56.448,13.929,3.903e-4,9.099e-6,9.806,22.423,17.846,1.831,2.462,4.448,0.107,0.542,0.358,0.063,0.121,0.553,0.595,1.102,-2.837e-4,0,0,0,0,-0.014,1.899,90,14.968,1012.665,0.001,340.369,0.075,5.415e5,2.5,4.909,0.005,0.025,0
0.428,5.12,5.12,25.462,25.465,31.005,31.997,0.002,-1.252e-6,0.002,90.029,0.403,7.907,45,3.13e-8,2.823,0,-30.56,0.003,82.012,90.001,56.431,13.911,3.902e-4,9.098e-6,9.806,22.409,17.843,1.827,2.451,4.43,0.109,0.542,0.358,0.063,0.121,0.554,0.62,1.144,-2.687e-4,0,0,0,0,-0.011,1.898,90,14.967,1012.649,0.001,340.369,0.075,5.449e5,2.5,4.909,0.005,0.025,0
0.433,5.244,5.244,25.611,25.615,30.783,31.824,0.005,-1.373e-6,0.005,90.017,0.442,8.073,45,5.74e-8,2.907,0,-26.478,0.003,81.874,90.001,56.414,13.894,3.9e-4,9.097e-6,9.806,22.399,17.841,1.823,2.441,4.413,0.11,0.542,0.358,0.063,0.121,0.555,0.64,1.175,4.658e-4,0,0,0,0,-0.008,1.898,90,14.966,1012.635,0.001,340.368,0.076,5.481e5,2.5,4.909,0.005,0.026,0
0.438,5.364,5.364,25.755,25.759,30.575,31.656,0.007,-1.494e-6,0.007,90.013,0.48,8.203,45,8.477e-8,2.968,0,-22.415,0.001,81.76,90.001,56.398,13.878,3.899e-4,9.097e-6,9.806,22.391,17.838,1.821,2.432,4.397,0.112,0.542,0.358,0.063,0.121,0.555,0.654,1.197,2.07e-4,0,0,0,0,-0.006,1.897,90,14.965,1012.621,0.001,340.368,0.076,5.512e5,2.5,4.909,0.005,0.026,0
